Reservoir_name,Basin,Subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Barna,Narmada Basin,Narmada Upper,CWC,23.07370541,78.03031691,27-03-2024,2024,3,348.55,0.456,0.427416955003879,408.343594375963
Barna,Narmada Basin,Narmada Upper,CWC,23.07370541,78.03031691,28-03-2024,2024,3,348.55,0.456,0.17828,343.94
Barna,Narmada Basin,Narmada Upper,CWC,23.07370541,78.03031691,29-03-2024,2024,3,348.55,0.456,0.427416955003879,408.343594375963
Barna,Narmada Basin,Narmada Upper,CWC,23.07370541,78.03031691,30-03-2024,2024,3,348.55,0.456,0.427416955003879,408.343594375963
Barna,Narmada Basin,Narmada Upper,CWC,23.07370541,78.03031691,31-03-2024,2024,3,348.55,0.456,0.427416955003879,408.343594375963
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,01-03-2024,2024,3,107.89,0.188,0.04403,103.14
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,02-03-2024,2024,3,107.89,0.188,0.04344,103.11
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,03-03-2024,2024,3,107.89,0.188,0.04285,103.08
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,04-03-2024,2024,3,107.89,0.188,0.04285,103.08
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,05-03-2024,2024,3,107.89,0.188,0.04227,103.05
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,06-03-2024,2024,3,107.89,0.188,0.04169,103.02
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,07-03-2024,2024,3,107.89,0.188,0.04168,103.02
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,08-03-2024,2024,3,107.89,0.188,0.04122,102.99
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,09-03-2024,2024,3,107.89,0.188,0.04074,102.96
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,10-03-2024,2024,3,107.89,0.188,0.04074,102.96
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,11-03-2024,2024,3,107.89,0.188,0.04027,102.93
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,12-03-2024,2024,3,107.89,0.188,0.0398,102.9
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,13-03-2024,2024,3,107.89,0.188,0.03933,102.87
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,14-03-2024,2024,3,107.89,0.188,0.03933,102.87
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,15-03-2024,2024,3,107.89,0.188,0.03891,102.84
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,16-03-2024,2024,3,107.89,0.188,0.03891,102.84
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,17-03-2024,2024,3,107.89,0.188,0.03848,102.81
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,18-03-2024,2024,3,107.89,0.188,0.03806,102.78
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,19-03-2024,2024,3,107.89,0.188,0.03764,102.75
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,20-03-2024,2024,3,107.89,0.188,0.03721,102.72
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,21-03-2024,2024,3,107.89,0.188,0.03721,102.72
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,22-03-2024,2024,3,107.89,0.188,0.03679,102.69
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,23-03-2024,2024,3,107.89,0.188,0.03637,102.66
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,24-03-2024,2024,3,107.89,0.188,0.03637,102.66
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,25-03-2024,2024,3,107.89,0.188,0.03595,102.63
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,26-03-2024,2024,3,107.89,0.188,0.03553,102.59
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,27-03-2024,2024,3,107.89,0.188,0.03553,102.59
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,28-03-2024,2024,3,107.89,0.188,0.03553,102.59
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,29-03-2024,2024,3,107.89,0.188,0.03468,102.53
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,30-03-2024,2024,3,107.89,0.188,0.03468,102.53
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,CWC,21.81878581,70.80816294,31-03-2024,2024,3,107.89,0.188,0.03426,102.5
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,01-03-2024,2024,3,657.76,1.785,0.47289,642.948
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,02-03-2024,2024,3,657.76,1.785,0.47233,642.954
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,03-03-2024,2024,3,657.76,1.785,0.47148,642.942
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,04-03-2024,2024,3,657.76,1.785,0.47063,642.93
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,05-03-2024,2024,3,657.76,1.785,0.46978,642.918
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,06-03-2024,2024,3,657.76,1.785,0.46921,642.906
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,07-03-2024,2024,3,657.76,1.785,0.46836,642.89
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,08-03-2024,2024,3,657.76,1.785,0.46751,642.878
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,09-03-2024,2024,3,657.76,1.785,0.46666,642.866
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,10-03-2024,2024,3,657.76,1.785,0.4661,642.854
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,11-03-2024,2024,3,657.76,1.785,0.46525,642.842
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,12-03-2024,2024,3,657.76,1.785,0.4644,642.829
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,13-03-2024,2024,3,657.76,1.785,0.46383,642.814
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,14-03-2024,2024,3,657.76,1.785,0.46242,642.796
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,15-03-2024,2024,3,657.76,1.785,0.46128,642.778
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,16-03-2024,2024,3,657.76,1.785,0.46015,642.759
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,17-03-2024,2024,3,657.76,1.785,0.45902,642.738
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,18-03-2024,2024,3,657.76,1.785,0.45789,642.72
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,19-03-2024,2024,3,657.76,1.785,0.45675,642.701
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,20-03-2024,2024,3,657.76,1.785,0.45307,642.637
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,21-03-2024,2024,3,657.76,1.785,0.44543,642.509
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,22-03-2024,2024,3,657.76,1.785,0.4375,642.378
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,23-03-2024,2024,3,657.76,1.785,0.42985,642.244
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,24-03-2024,2024,3,657.76,1.785,0.42192,642.11
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,25-03-2024,2024,3,657.76,1.785,0.41428,641.976
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,26-03-2024,2024,3,657.76,1.785,0.40663,641.845
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,27-03-2024,2024,3,657.76,1.785,0.39927,641.711
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,28-03-2024,2024,3,657.76,1.785,0.39134,641.571
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,29-03-2024,2024,3,657.76,1.785,0.38341,641.43
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,30-03-2024,2024,3,657.76,1.785,0.37407,641.26
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,CWC,13.64683326,75.57523868,31-03-2024,2024,3,657.76,1.785,0.35878,640.979
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,01-03-2024,2024,3,744.91,0.304,0.14252,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,02-03-2024,2024,3,744.91,0.304,0.14252,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,03-03-2024,2024,3,744.91,0.304,0.14252,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,04-03-2024,2024,3,744.91,0.304,0.1424,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,05-03-2024,2024,3,744.91,0.304,0.1424,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,06-03-2024,2024,3,744.91,0.304,0.1424,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,07-03-2024,2024,3,744.91,0.304,0.14226,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,08-03-2024,2024,3,744.91,0.304,0.14226,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,09-03-2024,2024,3,744.91,0.304,0.14226,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,10-03-2024,2024,3,744.91,0.304,0.14184,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,11-03-2024,2024,3,744.91,0.304,0.14181,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,12-03-2024,2024,3,744.91,0.304,0.14184,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,13-03-2024,2024,3,744.91,0.304,0.1417,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,14-03-2024,2024,3,744.91,0.304,0.1417,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,15-03-2024,2024,3,744.91,0.304,0.1417,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,16-03-2024,2024,3,744.91,0.304,0.14155,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,17-03-2024,2024,3,744.91,0.304,0.14155,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,18-03-2024,2024,3,744.91,0.304,0.14153,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,19-03-2024,2024,3,744.91,0.304,0.14144,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,20-03-2024,2024,3,744.91,0.304,0.14144,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,21-03-2024,2024,3,744.91,0.304,0.14114,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,22-03-2024,2024,3,744.91,0.304,0.1413,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,23-03-2024,2024,3,744.91,0.304,0.1413,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,24-03-2024,2024,3,744.91,0.304,0.1413,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,25-03-2024,2024,3,744.91,0.304,0.14116,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,26-03-2024,2024,3,744.91,0.304,0.14116,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,27-03-2024,2024,3,744.91,0.304,0.14116,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,28-03-2024,2024,3,744.91,0.304,0.14102,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,29-03-2024,2024,3,744.91,0.304,0.13991,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,30-03-2024,2024,3,744.91,0.304,0.13787,661.3420000000001
Bhandardara,Godavari Basin,Godavari Upper,CWC,19.53360841,73.73667121,31-03-2024,2024,3,744.91,0.304,0.13583,661.3420000000001
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,01-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,02-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,03-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,04-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,05-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,06-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,07-03-2024,2024,3,623.28,0.673,0.32626,611.52
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,08-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,09-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,10-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,11-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,12-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,13-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,14-03-2024,2024,3,623.28,0.673,0.326,611.52
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,15-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,16-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,17-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,18-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,19-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,20-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,21-03-2024,2024,3,623.28,0.673,0.26271,609.09
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,22-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,23-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,24-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,25-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,26-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,27-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,28-03-2024,2024,3,623.28,0.673,0.22058,607.36
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,29-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,30-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatghar,Krishna Basin,Bhima Upper,CWC,18.19950638,73.77891971,31-03-2024,2024,3,623.28,0.673,0.427416955003879,408.343594375963
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,01-03-2024,2024,3,142.07,0.942,0.52331,124.1
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,02-03-2024,2024,3,142.07,0.942,0.52042,123.95
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,03-03-2024,2024,3,142.07,0.942,0.51852,123.85
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,04-03-2024,2024,3,142.07,0.942,0.51663,123.75
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,05-03-2024,2024,3,142.07,0.942,0.51473,123.65
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,06-03-2024,2024,3,142.07,0.942,0.51189,123.5
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,07-03-2024,2024,3,142.07,0.942,0.50905,123.35
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,08-03-2024,2024,3,142.07,0.942,0.5062,123.2
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,09-03-2024,2024,3,142.07,0.942,0.50241,123.0
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,10-03-2024,2024,3,142.07,0.942,0.49964,122.85
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,11-03-2024,2024,3,142.07,0.942,0.49686,122.7
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,12-03-2024,2024,3,142.07,0.942,0.49408,122.55
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,13-03-2024,2024,3,142.07,0.942,0.49704,122.35
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,14-03-2024,2024,3,142.07,0.942,0.48574,122.1
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,15-03-2024,2024,3,142.07,0.942,0.48208,121.9
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,CWC,19.53243081,73.44134616,16-03-2024,2024,3,142.07,0.942,0.47845,121.7
